,mass A,,
t,x,y,
1.200000E0,-7.873271E-1,4.952541E-1
1.300000E0,-2.108005E0,5.206518E-1
1.400000E0,-3.860442E0,5.841459E-1
1.500000E0,-5.270012E0,5.968447E-1
1.600000E0,-7.022449E0,6.476400E-1
1.700000E0,-1.022255E1,7.619294E-1
1.800000E0,-1.310519E1,6.857365E-1
1.900000E0,-1.550526E1,9.143153E-1
2.000000E0,-1.777835E1,1.307979E0
2.100000E0,-1.951809E1,1.295280E0
2.200000E0,-2.158800E1,1.434967E0
